market.pubkey,market.name,market.expiry_price,market.number_of_users,market.imf_factor,market.unrealized_pnl_imf_factor,market.unrealized_pnl_max_imbalance,market.liquidator_fee,market.if_liquidation_fee,market.expiry_ts,market.next_fill_record_id,market.next_funding_rate_record_id,market.next_curve_record_id,market.margin_ratio_initial,market.margin_ratio_maintenance,market.unrealized_pnl_initial_asset_weight,market.unrealized_pnl_maintenance_asset_weight,market.market_index,market.status,market.contract_type,market.contract_tier,market.padding,market.amm.oracle,market.amm.base_asset_amount_per_lp,market.amm.quote_asset_amount_per_lp,market.amm.last_oracle_normalised_price,market.amm.last_oracle_reserve_price_spread_pct,market.amm.base_asset_reserve,market.amm.quote_asset_reserve,market.amm.concentration_coef,market.amm.min_base_asset_reserve,market.amm.max_base_asset_reserve,market.amm.sqrt_k,market.amm.peg_multiplier,market.amm.terminal_quote_asset_reserve,market.amm.base_asset_amount_long,market.amm.base_asset_amount_short,market.amm.base_asset_amount_with_amm,market.amm.base_asset_amount_with_unsettled_lp,market.amm.quote_asset_amount_long,market.amm.quote_asset_amount_short,market.amm.quote_entry_amount_long,market.amm.quote_entry_amount_short,market.amm.user_lp_shares,market.amm.last_funding_rate,market.amm.last_funding_rate_long,market.amm.last_funding_rate_short,market.amm.last24h_avg_funding_rate,market.amm.total_fee,market.amm.total_mm_fee,market.amm.total_exchange_fee,market.amm.total_fee_minus_distributions,market.amm.total_fee_withdrawn,market.amm.total_liquidation_fee,market.amm.cumulative_funding_rate_long,market.amm.cumulative_funding_rate_short,market.amm.cumulative_social_loss,market.amm.long_spread,market.amm.short_spread,market.amm.ask_base_asset_reserve,market.amm.ask_quote_asset_reserve,market.amm.bid_base_asset_reserve,market.amm.bid_quote_asset_reserve,market.amm.last_bid_price_twap,market.amm.last_ask_price_twap,market.amm.last_mark_price_twap,market.amm.last_mark_price_twap5min,market.amm.last_update_slot,market.amm.last_oracle_conf_pct,market.amm.net_revenue_since_last_funding,market.amm.last_funding_rate_ts,market.amm.funding_period,market.amm.order_step_size,market.amm.order_tick_size,market.amm.min_order_size,market.amm.max_position_size,market.amm.volume24h,market.amm.long_intensity_volume,market.amm.short_intensity_volume,market.amm.last_trade_ts,market.amm.mark_std,market.amm.last_mark_price_twap_ts,market.amm.max_spread,market.amm.max_fill_reserve_fraction,market.amm.max_slippage_ratio,market.amm.base_spread,market.amm.long_intensity_count,market.amm.short_intensity_count,market.amm.curve_update_intensity,market.amm.amm_jit_intensity,market.amm.oracle_source,market.amm.last_oracle_valid,market.amm.padding,market.amm.historical_oracle_data.last_oracle_price,market.amm.historical_oracle_data.last_oracle_conf,market.amm.historical_oracle_data.last_oracle_delay,market.amm.historical_oracle_data.last_oracle_price_twap,market.amm.historical_oracle_data.last_oracle_price_twap5min,market.amm.historical_oracle_data.last_oracle_price_twap_ts,market.amm.fee_pool.scaled_balance,market.amm.fee_pool.market_index,market.amm.fee_pool.padding,market.insurance_claim.revenue_withdraw_since_last_settle,market.insurance_claim.max_revenue_withdraw_per_period,market.insurance_claim.quote_max_insurance,market.insurance_claim.quote_settled_insurance,market.insurance_claim.last_revenue_withdraw_ts,market.pnl_pool.scaled_balance,market.pnl_pool.market_index,market.pnl_pool.padding,slot,write_version,updated_on
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,647.584899803,587.711167422,1.4142,456.623913261,913.23031043,616.9221,61.529536,589.374269741,18.6278,-21.3053,-1.827361668,-0.850138332,-1083.349118,1237.883804,-1083.237028,1239.061754,580.16,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,647.584899803,587.711167422,647.584899803,587.711167422,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",173,1985,2022-10-24 13:01:24.481357
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,652.376163535,592.059445564,1.4142,460.011880828,920.0061156,621.4865,61.529536,593.72251332,18.6278,-21.3053,-1.827361668,-0.850138332,-1083.349118,1237.883804,-1083.237028,1239.061754,584.7244,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,652.376163535,592.059445564,652.376163535,592.059445564,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",176,2011,2022-10-24 13:01:25.995116
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,733.610883678,665.783451339,1.4142,517.454053182,1034.888256826,698.8748,61.529536,667.446001972,18.8141,-21.3053,-1.827361668,-0.663838332,-1093.8141,1237.883804,-1093.70201,1239.061754,662.1127,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,733.610883678,665.783451339,733.610883678,665.783451339,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",179,2037,2022-10-24 13:01:27.501673
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,786.465941972,713.751692555,1.4142,554.828581745,1109.635880265,749.2272,61.529536,715.413964225,18.8141,-21.3053,-1.827361668,-0.663838332,-1093.8141,1237.883804,-1093.70201,1239.061754,712.4651,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,786.465941972,713.751692555,786.465941972,713.751692555,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",182,2063,2022-10-24 13:01:29.041073
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,850.04193053,771.449639527,1.4142,599.784025499,1199.545043284,809.7929,61.529536,773.111621709,18.8141,-21.3053,-1.827361668,-0.663838332,-1093.8141,1237.883804,-1093.70201,1239.061754,773.0308,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,850.04193053,771.449639527,850.04193053,771.449639527,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",188,2111,2022-10-24 13:01:31.834323
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,24,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49702863,-2911061,49.67141,0.112851,879.233642087,797.94237493,1.4142,620.425880652,1240.827961768,837.6024,61.529536,799.604238244,18.8911,-21.3053,-1.827361668,-0.586838332,-1098.118736,1237.883804,-1098.006646,1239.061754,800.8403,0.007802833,0.007802833,0.007802833,4.695e-06,1.239074,0.0,1.239074,1.221431,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,879.233642087,797.94237493,879.233642087,797.94237493,58.682425,59.201783,58.942104,60.877559,166,0.0,0.275835,1666616460,60,100000,1e-06,0.0001,0.0,1238.528033,1226.320454,0.0,1666616480,3.34204,1666616480,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",49.67141,0.0,3,56.827257,60.434703,1666616480,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",191,2138,2022-10-24 13:01:33.357636
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,25,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49773421,-2914997,41.138056,0.263296,879.292742087,797.888742741,1.4142,620.465836591,1240.907872113,837.6024,61.529536,799.552746387,18.8911,-21.3644,-1.829955979,-0.643344021,-1098.118736,1241.203224,-1098.006646,1242.361717,800.8403,0.007802833,0.007802833,0.007802833,4.695e-06,1.242374,0.0,1.242374,1.224731,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,879.292742087,797.888742741,879.292742087,797.888742741,58.019357,58.417531,58.218444,60.642506,195,0.0,0.279135,1666616460,60,100000,1e-06,0.0001,0.0,1241.627308,1224.851393,0.0,1666616494,3.101402,1666616494,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",41.138056,0.0,3,53.166444,59.534193,1666616494,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",195,2169,2022-10-24 13:01:34.915832
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,25,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,49773421,-2914997,41.138056,0.263296,790.123097968,716.974330011,1.4142,557.412705887,1114.804029423,752.6606,61.529536,718.638810466,18.897,-21.3644,-1.830049302,-0.637350698,-1098.456764,1241.203224,-1098.340976,1242.361717,715.8985,0.007802833,0.007802833,0.007802833,4.695e-06,1.242374,0.0,1.242374,1.224731,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,790.123097968,716.974330011,790.123097968,716.974330011,58.019357,58.417531,58.218444,60.642506,195,0.0,0.279135,1666616460,60,100000,1e-06,0.0001,0.0,1241.627308,1224.851393,0.0,1666616494,3.101402,1666616494,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",41.138056,0.0,3,53.166444,59.534193,1666616494,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",198,2199,2022-10-24 13:01:36.450546
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,26,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,50744243,-2969108,38.9012,0.30326,790.853797968,716.311890071,1.4142,557.904156893,1115.786912583,752.6606,61.529536,718.005770253,18.897,-22.0951,-1.865739289,-1.332360711,-1098.456764,1281.922086,-1098.340976,1283.121339,715.8985,0.007802833,0.007802833,0.007802833,4.695e-06,1.283134,0.0,1.283134,1.265491,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,790.853797968,716.311890071,790.853797968,716.311890071,57.910049,58.288315,58.099182,60.594413,201,0.0,0.319895,1666616460,60,100000,1e-06,0.0001,0.0,1282.343817,1264.590305,0.0,1666616497,2.385248,1666616497,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",38.9012,0.0,3,52.453182,59.327864,1666616497,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",201,2225,2022-10-24 13:01:37.982503
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,27,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,51452131,-3008501,39.178853,0.296988,791.386597968,715.82963402,1.4142,558.262505045,1116.503595142,752.6606,61.529536,717.544883056,18.897,-22.6279,-1.891763332,-1.839136668,-1098.456764,1311.565404,-1098.340976,1312.79433,715.8985,0.007802833,0.007802833,0.007802833,4.695e-06,1.312807,0.0,1.312807,1.295164,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,791.386597968,715.82963402,791.386597968,715.82963402,57.873717,58.245678,58.059697,60.578199,204,0.0,0.349568,1666616460,60,100000,1e-06,0.0001,0.0,1312.001966,1293.91202,0.0,1666616498,2.369112,1666616498,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",39.178853,0.0,2,52.231944,59.260701,1666616498,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",204,2253,2022-10-24 13:01:39.518417
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,27,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,51452131,-3008501,39.178853,0.296988,628.830625365,568.793554698,1.4142,443.316931633,886.616857629,598.0592,61.529536,570.509919013,19.1674,-22.6279,-1.891820649,-1.568679351,-1113.523277,1311.565404,-1113.405336,1312.79433,561.2971,0.007802833,0.007802833,0.007802833,4.695e-06,1.312807,0.0,1.312807,1.295164,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,628.830625365,568.793554698,628.830625365,568.793554698,57.873717,58.245678,58.059697,60.578199,204,0.0,0.349568,1666616460,60,100000,1e-06,0.0001,0.0,1312.001966,1293.91202,0.0,1666616498,2.369112,1666616498,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",39.178853,0.0,2,52.231944,59.260701,1666616498,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",209,2297,2022-10-24 13:01:41.822660
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,28,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,53466312,-3120297,37.705447,0.322515,630.035225365,567.706046114,1.4142,444.116361667,888.215687031,598.0592,61.529536,569.482974718,19.1674,-23.8325,-1.965866695,-2.699233305,-1113.523277,1378.412388,-1113.405336,1379.708228,561.2971,0.007802833,0.007802833,0.007802833,4.695e-06,1.379721,0.0,1.379721,1.362078,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,630.035225365,567.706046114,630.035225365,567.706046114,57.725807,58.07297,57.899388,60.512558,212,0.0,0.416482,1666616460,60,100000,1e-06,0.0001,0.0,1378.855123,1359.388237,0.0,1666616502,2.404642,1666616502,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",37.705447,0.0,2,51.263511,58.973298,1666616502,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",212,2323,2022-10-24 13:01:43.370758
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,28,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,53466312,-3120297,37.705447,0.322515,693.141545078,624.569278331,1.4142,488.739696211,977.460644369,657.9627,61.529536,626.345700711,19.4791,-23.8325,-1.965866695,-2.387533305,-1130.855613,1378.412388,-1130.737672,1379.708228,621.2006,0.007802833,0.007802833,0.007802833,4.695e-06,1.379721,0.0,1.379721,1.362078,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,693.141545078,624.569278331,693.141545079,624.569278331,57.725807,58.07297,57.899388,60.512558,212,0.0,0.416482,1666616460,60,100000,1e-06,0.0001,0.0,1378.855123,1359.388237,0.0,1666616502,2.404642,1666616502,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",37.705447,0.0,2,51.263511,58.973298,1666616502,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",216,2356,2022-10-24 13:01:44.941808
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,28,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,53466312,-3120297,37.705447,0.322515,743.696972203,670.123273998,1.4142,524.488124386,1048.956129409,705.9523,61.529536,671.899352979,19.4791,-23.8325,-1.965866695,-2.387533305,-1130.855613,1378.412388,-1130.737672,1379.708228,669.1902,0.007802833,0.007802833,0.007802833,4.695e-06,1.379721,0.0,1.379721,1.362078,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,743.696972203,670.123273998,743.696972203,670.123273998,57.725807,58.07297,57.899388,60.512558,212,0.0,0.416482,1666616460,60,100000,1e-06,0.0001,0.0,1378.855123,1359.388237,0.0,1666616502,2.404642,1666616502,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",37.705447,0.0,2,51.263511,58.973298,1666616502,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",219,2384,2022-10-24 13:01:46.463347
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,29,2,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,55622123,-3239481,34.175674,0.508694,745.218872203,668.754735641,1.4142,525.508240066,1050.996321636,705.9523,61.529536,670.595063126,19.4791,-25.3544,-2.045119101,-3.830180899,-1130.855613,1462.533712,-1130.737672,1463.913758,669.1902,0.007802833,0.007802833,0.007802833,4.695e-06,1.463927,0.0,1.463927,1.446284,0.0,0.0,0.007802833,0.007802833,0.0,0.0,0.0,745.218872203,668.754735641,745.218872203,668.754735641,57.535527,57.85376,57.694643,60.428057,222,0.0,0.500688,1666616460,60,100000,1e-06,0.0001,0.0,1462.980858,1441.705727,0.0,1666616507,2.456949,1666616507,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",27.239189,0.0,3,49.839525,58.560005,1666616507,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",222,2410,2022-10-24 13:01:47.983101
